Zip Code,Total Population Age 16+,Ages 16-19,Ages 20-24,Ages 25-29,Ages 30-34,Ages 35-44,Ages 45-54,Ages 55-59,Ages 60-64,Ages 65-74,Ages 75+,Total Population,Make,Fully Vaccinated,Partially Vaccinated,1_plus_dose,booster_recip_count,%_Employed,above_average,over_75_population
93004,25648,1342,2122,2246,1902,3930,4002,2381,2155,3355,2213,31525,WORKHORSE,0.714243,0.043785,0.758028,9469.0,0.8135765265662173,1,0.07019825535289453
93010,37212,2360,3537,3108,2913,5228,5165,2982,2844,4972,4103,46063,WORKHORSE,0.698663,0.053514,0.752177,13229.0,0.8078501183162191,1,0.08907365998740854
93012,30962,2776,3486,1875,1598,3402,4799,2881,2244,3977,3924,36052,WORKHORSE,0.752268,0.053644,0.805912,12875.0,0.8588150449350938,1,0.10884278264728725
93013,13884,787,1032,864,826,2075,2028,1383,1303,2152,1434,16652,VOLVO,0.783816,0.069784,0.8536,5711.0,0.8337737208743694,1,0.08611578188806149
93015,13608,1466,1159,982,1027,2707,2211,770,926,1395,965,17989,VOLVO,0.70892,0.051401,0.760321,3459.0,0.7564622825059759,1,0.053643893490466395
93021,30424,2089,2222,3000,2115,4784,5143,3434,2608,3561,1468,38581,WORKHORSE,0.725834,0.043042,0.768876,11012.0,0.7885746870221093,1,0.03804981726756694
93022,5910,371,235,667,403,884,1065,570,449,850,416,7179,VOLVO,0.567309,0.035898,0.603207,1566.0,0.8232344337651484,0,0.05794678924641315
93023,17231,563,1093,1074,1241,1740,2959,1700,1638,2946,2277,19895,WORKHORSE,0.720955,0.058477,0.779432,6163.0,0.8660970092988188,1,0.11445086705202312
93030,44380,3444,5182,4387,4202,7943,7727,3409,2396,3256,2434,58422,WORKHORSE,0.746534,0.060631,0.807165,11355.0,0.7596453390845914,1,0.04166238745677998
93033,61676,4901,6245,7410,6511,11992,9162,4415,3898,4014,3128,84701,WORKHORSE,0.703254,0.057017,0.760271,13971.0,0.7281614148593287,1,0.03692990637654809
93035,24474,1536,1975,1850,2044,3563,4225,2365,2053,2905,1958,29354,WORKHORSE,0.673148,0.045939,0.719087,8093.0,0.8337534918580092,1,0.06670300470123322
93036,36154,2426,3799,4440,3881,6355,6286,2411,2214,2509,1833,48162,VOLVO,0.685096,0.052713,0.737809,10014.0,0.7506748058635438,1,0.03805905070387442
93040,1322,100,105,181,75,195,218,61,99,185,103,1827,VOLKSWAGEN,0.832258,0.068035,0.900293,378.0,0.7235905856595511,1,0.05637657361795293
93041,18870,1130,2057,2385,2887,3051,2124,1392,1062,1442,1340,24208,VOLVO,0.597444,0.05194,0.649384,4359.0,0.7794943820224719,0,0.05535360211500331
93043,90,9,14,18,20,24,0,5,0,0,0,144,OTHER/UNK,0.223881,0.089552,0.313433,,0.625,0,0.0
93060,25402,2041,2814,2480,2095,4511,3784,2098,1483,2650,1446,33773,WORKHORSE,0.711133,0.053141,0.764274,6642.0,0.7521392828590886,1,0.04281526663310929
93063,46521,2887,3591,3687,3436,6999,8850,4011,3899,5435,3726,56458,WORKHORSE,0.702192,0.04136,0.743552,15873.0,0.8239930567855751,1,0.06599596159977328
93065,57771,3820,4387,4876,4346,9161,11105,5696,4518,5719,4143,71832,WORKHORSE,0.727462,0.045953,0.773415,20259.0,0.8042515870364183,1,0.057676244570664885
93066,2766,198,154,143,255,342,445,262,251,490,226,3220,VOLVO,0.690991,0.052954,0.743945,895.0,0.8590062111801242,1,0.07018633540372671
93067,398,0,0,84,30,0,26,55,42,103,58,410,VOLVO,1.0,0.214634,1.0,442.0,0.9707317073170731,1,0.14146341463414633
93101,26600,1611,3279,3792,2552,4611,3003,1753,1902,2502,1595,31371,VOLVO,0.783448,0.068138,0.851586,9235.0,0.8479168658952536,1,0.050843135379809376
93103,17044,684,2127,2040,1454,2323,2466,1199,1403,1894,1454,20538,WORKHORSE,0.77824,0.067231,0.845471,6278.0,0.8298763268088422,1,0.07079559840296036
93105,24339,1247,1715,1462,1600,3361,4252,1799,1899,3458,3546,28545,VOLVO,0.734809,0.060433,0.795242,10915.0,0.8526537046768261,1,0.12422490803993694
93108,8822,1082,650,112,246,644,1273,906,575,1714,1620,10401,VOLVO,0.808363,0.081649,0.890012,4668.0,0.8481876742620902,1,0.1557542543986155
93109,9707,926,1222,646,472,1010,1219,858,684,1455,1215,10771,VOLVO,0.787934,0.061673,0.849607,4290.0,0.9012162287624176,1,0.11280289666697614
93110,14306,750,1308,1298,809,1490,2095,1250,1248,2229,1829,16849,VOLVO,0.745634,0.053564,0.799198,6184.0,0.8490711614932637,1,0.1085524363463707
93111,14621,1114,1551,931,595,1797,2224,1184,1496,1915,1814,17329,VOLVO,0.870189,0.056777,0.926966,7399.0,0.8437301633100582,1,0.10468001615788562
93117,52022,11497,16922,3777,2863,4461,3853,2227,1587,2752,2083,58546,VOLVO,0.583338,0.0439,0.627238,13596.0,0.888566255593892,0,0.0355788610665118
93201,1042,89,105,84,88,304,145,59,70,64,34,1580,TOYOTA,0.422467,0.057891,0.480358,122.0,0.6594936708860759,0,0.021518987341772152
93202,3024,336,444,241,117,632,525,205,116,314,94,4273,VOLKSWAGEN,0.43569,0.047619,0.483309,516.0,0.7076995085420079,0,0.021998595834308448
93203,15169,1650,2047,1793,1413,2906,2455,855,808,763,479,22662,VOLKSWAGEN,0.553429,0.04925,0.602679,2407.0,0.6693583973170947,0,0.021136704615656164
93204,9252,774,916,1243,912,1946,1775,536,462,454,234,12961,VOLKSWAGEN,0.466359,0.047167,0.513526,1170.0,0.7138338091196667,0,0.01805416248746239
93205,1576,49,80,36,90,280,288,94,172,197,290,2030,Unk,0.420619,0.035567,0.456186,321.0,0.7763546798029557,0,0.14285714285714285
93206,1068,121,108,110,136,177,163,96,48,45,64,1704,Unk,0.673899,0.063774,0.737673,233.0,0.6267605633802817,1,0.03755868544600939
93207,219,20,6,0,0,28,9,17,48,71,20,256,OTHER/UNK,0.451613,0.060484,0.512097,47.0,0.85546875,0,0.078125
93210,14352,1204,1485,1563,1769,2782,2107,909,971,961,601,18336,VOLVO,0.384237,0.051926,0.436163,1823.0,0.7827225130890052,0,0.032777050610820244
93212,19324,1004,2020,2305,2348,4084,2991,1631,975,1092,874,23357,VOLKSWAGEN,0.315258,0.031288,0.346546,2093.0,0.8273322772616346,0,0.03741918910819026
93215,42084,3266,5623,5201,4541,7509,6770,2262,2228,2290,2394,54958,VOLVO,0.562701,0.054581,0.617282,7354.0,0.7657483896793915,0,0.043560537137450416
93218,678,95,47,55,39,117,88,42,45,112,38,871,TOYOTA,0.5875,0.075,0.6625,114.0,0.7784156142365097,0,0.04362801377726751
93219,7337,888,937,523,692,1611,1177,445,330,368,366,10285,VOLKSWAGEN,0.558433,0.054538,0.612971,1435.0,0.7133689839572193,0,0.03558580456976179
93221,10791,615,971,815,908,1694,1560,1001,1078,1293,856,14129,VOLVO,0.521949,0.050729,0.572678,2372.0,0.7637483190600892,0,0.06058461320687947
93222,1389,37,52,45,25,38,211,231,238,281,231,1583,VOLKSWAGEN,0.687664,0.061024,0.748688,498.0,0.8774478837650032,1,0.14592545799115603
93223,8025,840,1077,828,743,1319,1167,607,539,539,366,10716,VOLKSWAGEN,0.513245,0.073055,0.5863,1147.0,0.7488801791713325,0,0.0341545352743561
93224,361,24,38,8,29,48,62,41,18,52,41,471,TOYOTA,0.271071,0.031891,0.302962,27.0,0.7664543524416136,0,0.0870488322717622
93225,4149,293,229,176,216,586,665,623,385,827,149,4782,VOLVO,0.467794,0.032097,0.499891,775.0,0.8676286072772899,0,0.031158511083228774
93230,50557,3692,4466,4892,5144,8938,8245,3516,3333,4667,3664,67605,WORKHORSE,0.511156,0.057211,0.568367,10079.0,0.7478293025663783,0,0.054197174765180094
93234,4940,399,454,943,488,658,870,238,379,345,166,7355,VOLKSWAGEN,0.581249,0.082553,0.663802,991.0,0.671651937457512,0,0.02256968048946295
